ind_cnt,iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,excess_mortality_cumulative_per_million
47645,OWID_EUN,,European Union,2020-05-30,447189915.0,1157696.0,4900.0,4406.286,126171.0,342.0,117.286,2588.824,10.957,9.853,282.142,0.765,0.262,,,,,,,,,,
47646,OWID_EUN,,European Union,2020-05-31,447189915.0,1160244.0,2548.0,4393.857,126341.0,170.0,117.286,2594.522,5.698,9.825,282.522,0.38,0.262,,,,,,,,,,
47647,OWID_EUN,,European Union,2020-06-01,447189915.0,1162982.0,2738.0,4442.571,126523.0,182.0,369.571,2600.645,6.123,9.934,282.929,0.407,0.826,,,,,,,,,,
47648,OWID_EUN,,European Union,2020-06-02,447189915.0,1165107.0,2125.0,4152.429,126847.0,324.0,305.857,2605.396,4.752,9.286,283.654,0.725,0.684,,,,,,,,,,
47649,OWID_EUN,,European Union,2020-06-03,447189915.0,1165115.0,8.0,3673.0,127192.0,345.0,301.571,2605.414,0.018,8.214,284.425,0.771,0.674,,,,,,,,,,
47650,OWID_EUN,,European Union,2020-06-04,447189915.0,1172860.0,7745.0,3553.857,127456.0,264.0,287.857,2622.734,17.319,7.947,285.015,0.59,0.644,,,,,,,,,,
47651,OWID_EUN,,European Union,2020-06-05,447189915.0,1177523.0,4663.0,3532.429,127791.0,335.0,280.286,2633.161,10.427,7.899,285.764,0.749,0.627,,,,,,,,,,
47652,OWID_EUN,,European Union,2020-06-06,447189915.0,1181825.0,4302.0,3447.0,127992.0,201.0,260.143,2642.781,9.62,7.708,286.214,0.449,0.582,,,,,,,,,,
47653,OWID_EUN,,European Union,2020-06-07,447189915.0,1185044.0,3219.0,3542.857,128117.0,125.0,253.714,2649.979,7.198,7.922,286.493,0.28,0.567,,,,,,,,,,
47654,OWID_EUN,,European Union,2020-06-08,447189915.0,1188268.0,3224.0,3612.286,128335.0,218.0,258.857,2657.189,7.209,8.078,286.981,0.487,0.579,,,,,,,,,,
47655,OWID_EUN,,European Union,2020-06-09,447189915.0,1192147.0,3879.0,3862.857,128649.0,314.0,257.429,2665.863,8.674,8.638,287.683,0.702,0.576,,,,,,,,,,
47656,OWID_EUN,,European Union,2020-06-10,447189915.0,1196125.0,3978.0,4430.0,128898.0,249.0,243.714,2674.758,8.896,9.906,288.24,0.557,0.545,,,,,,,,,,
47657,OWID_EUN,,European Union,2020-06-11,447189915.0,1200234.0,4109.0,3910.571,129061.0,163.0,229.286,2683.947,9.188,8.745,288.604,0.364,0.513,,,,,,,,,,
47658,OWID_EUN,,European Union,2020-06-12,447189915.0,1205118.0,4884.0,3942.143,129248.0,187.0,208.143,2694.868,10.922,8.815,289.023,0.418,0.465,,,,,,,,,,
47659,OWID_EUN,,European Union,2020-06-13,447189915.0,1209003.0,3885.0,3882.571,129433.0,185.0,205.857,2703.556,8.688,8.682,289.436,0.414,0.46,,,,,,,,,,
47660,OWID_EUN,,European Union,2020-06-14,447189915.0,1212087.0,3084.0,3863.286,129540.0,107.0,203.286,2710.452,6.896,8.639,289.676,0.239,0.455,,,,,,,,,,
47661,OWID_EUN,,European Union,2020-06-15,447189915.0,1214900.0,2813.0,3804.571,129666.0,126.0,190.143,2716.743,6.29,8.508,289.957,0.282,0.425,,,,,,,,,,
47662,OWID_EUN,,European Union,2020-06-16,447189915.0,1219241.0,4341.0,3870.571,129925.0,259.0,182.286,2726.45,9.707,8.655,290.537,0.579,0.408,,,,,,,,,,
47663,OWID_EUN,,European Union,2020-06-17,447189915.0,1223926.0,4685.0,3971.571,130189.0,264.0,184.429,2736.927,10.477,8.881,291.127,0.59,0.412,,,,,,,,,,
47664,OWID_EUN,,European Union,2020-06-18,447189915.0,1229807.0,5881.0,4224.714,130400.0,211.0,191.286,2750.078,13.151,9.447,291.599,0.472,0.428,,,,,,,,,,
47665,OWID_EUN,,European Union,2020-06-19,447189915.0,1234061.0,4254.0,4134.714,131705.0,1305.0,351.0,2759.59,9.513,9.246,294.517,2.918,0.785,,,,,,,,,,
47666,OWID_EUN,,European Union,2020-06-20,447189915.0,1237830.0,3769.0,4118.143,131836.0,131.0,343.286,2768.019,8.428,9.209,294.81,0.293,0.768,,,,,,,,,,
47667,OWID_EUN,,European Union,2020-06-21,447189915.0,1240828.0,2998.0,4105.857,131895.0,59.0,336.429,2774.723,6.704,9.181,294.942,0.132,0.752,,,,,,,,,,
47668,OWID_EUN,,European Union,2020-06-22,447189915.0,1243936.0,3108.0,4148.0,131980.0,85.0,330.571,2781.673,6.95,9.276,295.132,0.19,0.739,,,,,,,,,,
47669,OWID_EUN,,European Union,2020-06-23,447189915.0,1248615.0,4679.0,4196.286,132249.0,269.0,332.0,2792.136,10.463,9.384,295.733,0.602,0.742,,,,,,,,,,
47670,OWID_EUN,,European Union,2020-06-24,447189915.0,1253468.0,4853.0,4220.286,132360.0,111.0,310.143,2802.988,10.852,9.437,295.982,0.248,0.694,,,,,,,,,,
47671,OWID_EUN,,European Union,2020-06-25,447189915.0,1257984.0,4516.0,4025.286,132501.0,141.0,300.143,2813.087,10.099,9.001,296.297,0.315,0.671,,,,,,,,,,
47672,OWID_EUN,,European Union,2020-06-26,447189915.0,1263633.0,5649.0,4224.571,132698.0,197.0,141.857,2825.719,12.632,9.447,296.737,0.441,0.317,,,,,,,,,,
47673,OWID_EUN,,European Union,2020-06-27,447189915.0,1267796.0,4163.0,4280.857,132745.0,47.0,129.857,2835.028,9.309,9.573,296.843,0.105,0.29,,,,,,,,,,
47674,OWID_EUN,,European Union,2020-06-28,447189915.0,1270194.0,2398.0,4195.143,132808.0,63.0,130.429,2840.391,5.362,9.381,296.983,0.141,0.292,,,,,,,,,,
47675,OWID_EUN,,European Union,2020-06-29,447189915.0,1273754.0,3560.0,4259.714,132904.0,96.0,132.0,2848.351,7.961,9.526,297.198,0.215,0.295,,,,,,,,,,
47676,OWID_EUN,,European Union,2020-06-30,447189915.0,1277333.0,3579.0,4102.571,133111.0,207.0,123.143,2856.355,8.003,9.174,297.661,0.463,0.275,,,,,,,,,,
47677,OWID_EUN,,European Union,2020-07-01,447189915.0,1281786.0,4453.0,4045.429,133251.0,140.0,127.286,2866.312,9.958,9.046,297.974,0.313,0.285,,,,,,,,,,
47678,OWID_EUN,,European Union,2020-07-02,447189915.0,1286057.0,4271.0,4010.429,133411.0,160.0,130.0,2875.863,9.551,8.968,298.332,0.358,0.291,,,,,,,,,,
47679,OWID_EUN,,European Union,2020-07-03,447189915.0,1290315.0,4258.0,3811.714,133539.0,128.0,120.143,2885.385,9.522,8.524,298.618,0.286,0.269,,,,,,,,,,
47680,OWID_EUN,,European Union,2020-07-04,447189915.0,1293651.0,3336.0,3693.571,133620.0,81.0,125.0,2892.845,7.46,8.26,298.799,0.181,0.28,,,,,,,,,,
47681,OWID_EUN,,European Union,2020-07-05,447189915.0,1296134.0,2483.0,3705.714,133666.0,46.0,122.571,2898.397,5.552,8.287,298.902,0.103,0.274,,,,,,,,,,
47682,OWID_EUN,,European Union,2020-07-06,447189915.0,1300689.0,4555.0,3847.857,133745.0,79.0,120.143,2908.583,10.186,8.605,299.079,0.177,0.269,,,,,,,,,,
47683,OWID_EUN,,European Union,2020-07-07,447189915.0,1303738.0,3049.0,3772.143,133887.0,142.0,110.857,2915.401,6.818,8.435,299.396,0.318,0.248,,,,,,,,,,
47684,OWID_EUN,,European Union,2020-07-08,447189915.0,1308120.0,4382.0,3762.0,134027.0,140.0,110.857,2925.2,9.799,8.413,299.709,0.313,0.248,,,,,,,,,,
47685,OWID_EUN,,European Union,2020-07-09,447189915.0,1312290.0,4170.0,3747.571,134144.0,117.0,104.714,2934.525,9.325,8.38,299.971,0.262,0.234,,,,,,,,,,
47686,OWID_EUN,,European Union,2020-07-10,447189915.0,1317110.0,4820.0,3827.857,134254.0,110.0,102.143,2945.303,10.778,8.56,300.217,0.246,0.228,,,,,,,,,,
47687,OWID_EUN,,European Union,2020-07-11,447189915.0,1320729.0,3619.0,3868.286,134316.0,62.0,99.429,2953.396,8.093,8.65,300.356,0.139,0.222,,,,,,,,,,
47688,OWID_EUN,,European Union,2020-07-12,447189915.0,1323214.0,2485.0,3868.571,134353.0,37.0,98.143,2958.953,5.557,8.651,300.438,0.083,0.219,,,,,,,,,,
47689,OWID_EUN,,European Union,2020-07-13,447189915.0,1328892.0,5678.0,4029.0,134430.0,77.0,97.857,2971.65,12.697,9.01,300.611,0.172,0.219,,,,,,,,,,
47690,OWID_EUN,,European Union,2020-07-14,447189915.0,1332300.0,3408.0,4080.286,134537.0,107.0,92.857,2979.271,7.621,9.124,300.85,0.239,0.208,,,,,,,,,,
47691,OWID_EUN,,European Union,2020-07-15,447189915.0,1337109.0,4809.0,4141.286,134717.0,180.0,98.571,2990.025,10.754,9.261,301.252,0.403,0.22,,,,,,,,,,
47692,OWID_EUN,,European Union,2020-07-16,447189915.0,1342933.0,5824.0,4377.571,134832.0,115.0,98.286,3003.048,13.024,9.789,301.509,0.257,0.22,,,,,,,,,,
47693,OWID_EUN,,European Union,2020-07-17,447189915.0,1349116.0,6183.0,4572.286,134932.0,100.0,96.857,3016.875,13.826,10.224,301.733,0.224,0.217,,,,,,,,,,
47694,OWID_EUN,,European Union,2020-07-18,447189915.0,1352734.0,3618.0,4572.143,134984.0,52.0,95.429,3024.965,8.091,10.224,301.849,0.116,0.213,,,,,,,,,,
47695,OWID_EUN,,European Union,2020-07-19,447189915.0,1355468.0,2734.0,4607.714,135019.0,35.0,95.143,3031.079,6.114,10.304,301.928,0.078,0.213,,,,,,,,,,
47696,OWID_EUN,,European Union,2020-07-20,447189915.0,1365169.0,9701.0,5182.429,135094.0,75.0,94.857,3052.772,21.693,11.589,302.095,0.168,0.212,,,,,,,,,,
47697,OWID_EUN,,European Union,2020-07-21,447189915.0,1370689.0,5520.0,5484.143,135191.0,97.0,93.429,3065.116,12.344,12.264,302.312,0.217,0.209,,,,,,,,,,
47698,OWID_EUN,,European Union,2020-07-22,447189915.0,1377417.0,6728.0,5758.286,135296.0,105.0,82.714,3080.161,15.045,12.877,302.547,0.235,0.185,,,,,,,,,,
47699,OWID_EUN,,European Union,2020-07-23,447189915.0,1385596.0,8179.0,6094.714,135402.0,106.0,81.429,3098.451,18.29,13.629,302.784,0.237,0.182,,,,,,,,,,
47700,OWID_EUN,,European Union,2020-07-24,447189915.0,1393686.0,8090.0,6367.143,135504.0,102.0,81.714,3116.542,18.091,14.238,303.012,0.228,0.183,,,,,,,,,,
47701,OWID_EUN,,European Union,2020-07-25,447189915.0,1398446.0,4760.0,6530.286,135555.0,51.0,81.571,3127.186,10.644,14.603,303.126,0.114,0.182,,,,,,,,,,
47702,OWID_EUN,,European Union,2020-07-26,447189915.0,1402158.0,3712.0,6670.0,135617.0,62.0,85.429,3135.487,8.301,14.915,303.265,0.139,0.191,,,,,,,,,,
47703,OWID_EUN,,European Union,2020-07-27,447189915.0,1414558.0,12400.0,7055.571,135665.0,48.0,81.571,3163.215,27.729,15.778,303.372,0.107,0.182,,,,,,,,,,
47704,OWID_EUN,,European Union,2020-07-28,447189915.0,1421198.0,6640.0,7215.571,135772.0,107.0,83.0,3178.064,14.848,16.135,303.611,0.239,0.186,,,,,,,,,,
47705,OWID_EUN,,European Union,2020-07-29,447189915.0,1430166.0,8968.0,7535.571,135899.0,127.0,86.143,3198.118,20.054,16.851,303.895,0.284,0.193,,,,,,,,,,
47706,OWID_EUN,,European Union,2020-07-30,447189915.0,1440536.0,10370.0,7848.571,136011.0,112.0,87.0,3221.307,23.189,17.551,304.146,0.25,0.195,,,,,,,,,,
47707,OWID_EUN,,European Union,2020-07-31,447189915.0,1450762.0,10226.0,8153.714,136115.0,104.0,87.286,3244.174,22.867,18.233,304.379,0.233,0.195,,,,,,,,,,
47708,OWID_EUN,,European Union,2020-08-01,447189915.0,1456104.0,5342.0,8236.857,136181.0,66.0,89.429,3256.12,11.946,18.419,304.526,0.148,0.2,,,,,,,,,,
47709,OWID_EUN,,European Union,2020-08-02,447189915.0,1459837.0,3733.0,8239.857,136242.0,61.0,89.286,3264.468,8.348,18.426,304.663,0.136,0.2,,,,,,,,,,
47710,OWID_EUN,,European Union,2020-08-03,447189915.0,1476238.0,16401.0,8811.429,136363.0,121.0,99.714,3301.143,36.676,19.704,304.933,0.271,0.223,,,,,,,,,,
47711,OWID_EUN,,European Union,2020-08-04,447189915.0,1488116.0,11878.0,9559.714,136480.0,117.0,101.143,3327.705,26.561,21.377,305.195,0.262,0.226,,,,,,,,,,
47712,OWID_EUN,,European Union,2020-08-05,447189915.0,1499189.0,11073.0,9860.429,136619.0,139.0,102.857,3352.466,24.761,22.05,305.506,0.311,0.23,,,,,,,,,,
47713,OWID_EUN,,European Union,2020-08-06,447189915.0,1511637.0,12448.0,10157.286,136729.0,110.0,102.571,3380.302,27.836,22.714,305.752,0.246,0.229,,,,,,,,,,
47714,OWID_EUN,,European Union,2020-08-07,447189915.0,1525727.0,14090.0,10709.286,136846.0,117.0,104.429,3411.81,31.508,23.948,306.013,0.262,0.234,,,,,,,,,,
47715,OWID_EUN,,European Union,2020-08-08,447189915.0,1531659.0,5932.0,10793.571,136943.0,97.0,108.857,3425.075,13.265,24.136,306.23,0.217,0.243,,,,,,,,,,
47716,OWID_EUN,,European Union,2020-08-09,447189915.0,1536656.0,4997.0,10974.143,137007.0,64.0,109.286,3436.249,11.174,24.54,306.373,0.143,0.244,,,,,,,,,,
47717,OWID_EUN,,European Union,2020-08-10,447189915.0,1555389.0,18733.0,11307.286,137165.0,158.0,114.571,3478.14,41.89,25.285,306.727,0.353,0.256,,,,,,,,,,
47718,OWID_EUN,,European Union,2020-08-11,447189915.0,1566067.0,10678.0,11135.857,137260.0,95.0,111.429,3502.018,23.878,24.902,306.939,0.212,0.249,,,,,,,,,,
47719,OWID_EUN,,European Union,2020-08-12,447189915.0,1579849.0,13782.0,11522.857,137402.0,142.0,111.857,3532.837,30.819,25.767,307.256,0.318,0.25,,,,,,,,,,
47720,OWID_EUN,,European Union,2020-08-13,447189915.0,1597513.0,17664.0,12268.0,137559.0,157.0,118.571,3572.337,39.5,27.434,307.608,0.351,0.265,,,,,,,,,,
47721,OWID_EUN,,European Union,2020-08-14,447189915.0,1614235.0,16722.0,12644.0,137700.0,141.0,122.0,3609.73,37.394,28.274,307.923,0.315,0.273,,,,,,,,,,
47722,OWID_EUN,,European Union,2020-08-15,447189915.0,1624318.0,10083.0,13237.0,137954.0,254.0,144.429,3632.278,22.547,29.6,308.491,0.568,0.323,,,,,,,,,,
47723,OWID_EUN,,European Union,2020-08-16,447189915.0,1632238.0,7920.0,13654.571,138024.0,70.0,145.286,3649.988,17.711,30.534,308.647,0.157,0.325,,,,,,,,,,
47724,OWID_EUN,,European Union,2020-08-17,447189915.0,1654541.0,22303.0,14164.571,138150.0,126.0,140.714,3699.862,49.874,31.675,308.929,0.282,0.315,,,,,,,,,,
47725,OWID_EUN,,European Union,2020-08-18,447189915.0,1668322.0,13781.0,14607.857,138306.0,156.0,149.429,3730.679,30.817,32.666,309.278,0.349,0.334,,,,,,,,,,
47726,OWID_EUN,,European Union,2020-08-19,447189915.0,1686552.0,18230.0,15243.286,138563.0,257.0,165.857,3771.445,40.766,34.087,309.853,0.575,0.371,,,,,,,,,,
47727,OWID_EUN,,European Union,2020-08-20,447189915.0,1706677.0,20125.0,15594.857,138702.0,139.0,163.286,3816.448,45.003,34.873,310.164,0.311,0.365,,,,,,,,,,
47728,OWID_EUN,,European Union,2020-08-21,447189915.0,1728561.0,21884.0,16332.286,138862.0,160.0,166.0,3865.385,48.937,36.522,310.521,0.358,0.371,,,,,,,,,,
47729,OWID_EUN,,European Union,2020-08-22,447189915.0,1739226.0,10665.0,16415.429,138949.0,87.0,142.143,3889.234,23.849,36.708,310.716,0.195,0.318,,,,,,,,,,
47730,OWID_EUN,,European Union,2020-08-23,447189915.0,1749900.0,10674.0,16808.857,139020.0,71.0,142.286,3913.103,23.869,37.588,310.875,0.159,0.318,,,,,,,,,,
47731,OWID_EUN,,European Union,2020-08-24,447189915.0,1777624.0,27724.0,17583.286,139157.0,137.0,143.857,3975.099,61.996,39.32,311.181,0.306,0.322,,,,,,,,,,
47732,OWID_EUN,,European Union,2020-08-25,447189915.0,1795103.0,17479.0,18111.571,139339.0,182.0,147.571,4014.185,39.086,40.501,311.588,0.407,0.33,,,,,,,,,,
47733,OWID_EUN,,European Union,2020-08-26,447189915.0,1811120.0,16017.0,17795.429,139386.0,47.0,117.571,4050.002,35.817,39.794,311.693,0.105,0.263,,,,,,,,,,
47734,OWID_EUN,,European Union,2020-08-27,447189915.0,1840945.0,29825.0,19181.143,139546.0,160.0,120.571,4116.696,66.694,42.893,312.051,0.358,0.27,,,,,,,,,,
47735,OWID_EUN,,European Union,2020-08-28,447189915.0,1865651.0,24706.0,19584.286,139674.0,128.0,116.0,4171.943,55.247,43.794,312.337,0.286,0.259,,,,,,,,,,
47736,OWID_EUN,,European Union,2020-08-29,447189915.0,1878902.0,13251.0,19953.714,139756.0,82.0,115.286,4201.575,29.632,44.62,312.52,0.183,0.258,,,,,,,,,,
47737,OWID_EUN,,European Union,2020-08-30,447189915.0,1890490.0,11588.0,20084.286,139823.0,67.0,114.714,4227.488,25.913,44.912,312.67,0.15,0.257,,,,,,,,,,
47738,OWID_EUN,,European Union,2020-08-31,447189915.0,1923626.0,33136.0,20857.429,140023.0,200.0,123.714,4301.586,74.098,46.641,313.118,0.447,0.277,,,,,,,,,,
47739,OWID_EUN,,European Union,2020-09-01,447189915.0,1943641.0,20015.0,21219.714,140227.0,204.0,126.857,4346.344,44.757,47.451,313.574,0.456,0.284,,,,,,,,,,
47740,OWID_EUN,,European Union,2020-09-02,447189915.0,1968034.0,24393.0,22416.286,140411.0,184.0,146.429,4400.891,54.547,50.127,313.985,0.411,0.327,,,,,,,,,,
47741,OWID_EUN,,European Union,2020-09-03,447189915.0,1993550.0,25516.0,21800.714,140576.0,165.0,147.143,4457.949,57.059,48.75,314.354,0.369,0.329,,,,,,,,,,
47742,OWID_EUN,,European Union,2020-09-04,447189915.0,2022992.0,29442.0,22477.286,140837.0,261.0,166.143,4523.787,65.838,50.263,314.938,0.584,0.372,,,,,,,,,,
47743,OWID_EUN,,European Union,2020-09-05,447189915.0,2040529.0,17537.0,23089.571,140949.0,112.0,170.429,4563.003,39.216,51.633,315.188,0.25,0.381,,,,,,,,,,
47744,OWID_EUN,,European Union,2020-09-06,447189915.0,2054961.0,14432.0,23495.857,141032.0,83.0,172.714,4595.276,32.273,52.541,315.374,0.186,0.386,,,,,,,,,,
47745,OWID_EUN,,European Union,2020-09-07,447189915.0,2094198.0,39237.0,24367.429,141231.0,199.0,172.571,4683.017,87.741,54.49,315.819,0.445,0.386,,,,,,,,,,
47746,OWID_EUN,,European Union,2020-09-08,447189915.0,2119414.0,25216.0,25110.429,141450.0,219.0,174.714,4739.405,56.388,56.152,316.309,0.49,0.391,,,,,,,,,,
47747,OWID_EUN,,European Union,2020-09-09,447189915.0,2147560.0,28146.0,25646.571,141636.0,186.0,175.0,4802.344,62.94,57.351,316.724,0.416,0.391,,,,,,,,,,
47748,OWID_EUN,,European Union,2020-09-10,447189915.0,2180153.0,32593.0,26657.571,141826.0,190.0,178.571,4875.228,72.884,59.611,317.149,0.425,0.399,,,,,,,,,,
47749,OWID_EUN,,European Union,2020-09-11,447189915.0,2214596.0,34443.0,27372.0,142043.0,217.0,172.286,4952.249,77.021,61.209,317.635,0.485,0.385,,,,,,,,,,
47750,OWID_EUN,,European Union,2020-09-12,447189915.0,2238128.0,23532.0,28228.429,142149.0,106.0,171.429,5004.871,52.622,63.124,317.872,0.237,0.383,,,,,,,,,,
47751,OWID_EUN,,European Union,2020-09-13,447189915.0,2254300.0,16172.0,28477.0,142239.0,90.0,172.429,5041.035,36.164,63.68,318.073,0.201,0.386,,,,,,,,,,
47752,OWID_EUN,,European Union,2020-09-14,447189915.0,2297763.0,43463.0,29080.714,142470.0,231.0,177.0,5138.226,97.191,65.03,318.589,0.517,0.396,,,,,,,,,,
47753,OWID_EUN,,European Union,2020-09-15,447189915.0,2327833.0,30070.0,29774.143,142813.0,343.0,194.714,5205.468,67.242,66.581,319.356,0.767,0.435,,,,,,,,,,
47754,OWID_EUN,,European Union,2020-09-16,447189915.0,2363524.0,35691.0,30852.0,143229.0,416.0,227.571,5285.28,79.812,68.991,320.287,0.93,0.509,,,,,,,,,,
47755,OWID_EUN,,European Union,2020-09-17,447189915.0,2403228.0,39704.0,31867.857,143562.0,333.0,248.0,5374.066,88.786,71.262,321.031,0.745,0.555,,,,,,,,,,
47756,OWID_EUN,,European Union,2020-09-18,447189915.0,2448119.0,44891.0,33360.429,143944.0,382.0,271.571,5474.45,100.385,74.6,321.886,0.854,0.607,,,,,,,,,,
47757,OWID_EUN,,European Union,2020-09-19,447189915.0,2476811.0,28692.0,34097.571,144084.0,140.0,276.429,5538.611,64.161,76.249,322.199,0.313,0.618,,,,,,,,,,
47758,OWID_EUN,,European Union,2020-09-20,447189915.0,2500487.0,23676.0,35169.571,144212.0,128.0,281.857,5591.555,52.944,78.646,322.485,0.286,0.63,,,,,,,,,,
47759,OWID_EUN,,European Union,2020-09-21,447189915.0,2550646.0,50159.0,36126.143,144533.0,321.0,294.714,5703.72,112.165,80.785,323.203,0.718,0.659,,,,,,,,,,
47760,OWID_EUN,,European Union,2020-09-22,447189915.0,2587858.0,37212.0,37146.429,145000.0,467.0,312.429,5786.933,83.213,83.066,324.247,1.044,0.699,,,,,,,,,,
47761,OWID_EUN,,European Union,2020-09-23,447189915.0,2629765.0,41907.0,38034.429,145377.0,377.0,306.857,5880.645,93.712,85.052,325.09,0.843,0.686,,,,,,,,,,
47762,OWID_EUN,,European Union,2020-09-24,447189915.0,2676038.0,46273.0,38972.857,145696.0,319.0,304.857,5984.12,103.475,87.151,325.803,0.713,0.682,,,,,,,,,,
47763,OWID_EUN,,European Union,2020-09-25,447189915.0,2725653.0,49615.0,39647.714,146129.0,433.0,312.143,6095.068,110.948,88.66,326.772,0.968,0.698,,,,,,,,,,
47764,OWID_EUN,,European Union,2020-09-26,447189915.0,2757909.0,32256.0,40156.857,146376.0,247.0,327.429,6167.199,72.13,89.798,327.324,0.552,0.732,,,,,,,,,,
47765,OWID_EUN,,European Union,2020-09-27,447189915.0,2784571.0,26662.0,40583.429,146525.0,149.0,330.429,6226.82,59.621,90.752,327.657,0.333,0.739,,,,,,,,,,
47766,OWID_EUN,,European Union,2020-09-28,447189915.0,2836173.0,51602.0,40789.571,146917.0,392.0,340.571,6342.211,115.392,91.213,328.534,0.877,0.762,,,,,,,,,,
47767,OWID_EUN,,European Union,2020-09-29,447189915.0,2863055.0,26882.0,39313.857,147193.0,276.0,313.286,6402.325,60.113,87.913,329.151,0.617,0.701,,,,,,,,,,
47768,OWID_EUN,,European Union,2020-09-30,447189915.0,2919769.0,56714.0,41429.143,147852.0,659.0,353.571,6529.148,126.823,92.643,330.625,1.474,0.791,,,,,,,,,,
47769,OWID_EUN,,European Union,2020-10-01,447189915.0,2967093.0,47324.0,41579.286,148277.0,425.0,368.714,6634.973,105.825,92.979,331.575,0.95,0.825,,,,,,,,,,
47770,OWID_EUN,,European Union,2020-10-02,447189915.0,3018965.0,51872.0,41901.714,148743.0,466.0,373.429,6750.968,115.995,93.7,332.617,1.042,0.835,,,,,,,,,,
47771,OWID_EUN,,European Union,2020-10-03,447189915.0,3060561.0,41596.0,43236.0,148974.0,231.0,371.143,6843.985,93.016,96.684,333.134,0.517,0.83,,,,,,,,,,
47772,OWID_EUN,,European Union,2020-10-04,447189915.0,3094643.0,34082.0,44296.0,149192.0,218.0,381.0,6920.199,76.214,99.054,333.621,0.487,0.852,,,,,,,,,,
47773,OWID_EUN,,European Union,2020-10-05,447189915.0,3147241.0,52598.0,44438.286,149612.0,420.0,385.0,7037.817,117.619,99.372,334.56,0.939,0.861,,,,,,,,,,
47774,OWID_EUN,,European Union,2020-10-06,447189915.0,3198026.0,50785.0,47853.0,150277.0,665.0,440.571,7151.382,113.565,107.008,336.047,1.487,0.985,,,,,,,,,,
47775,OWID_EUN,,European Union,2020-10-07,447189915.0,3262379.0,64353.0,48944.286,150789.0,512.0,419.571,7295.288,143.905,109.449,337.192,1.145,0.938,,,,,,,,,,
47776,OWID_EUN,,European Union,2020-10-08,447189915.0,3334687.0,72308.0,52513.429,151276.0,487.0,428.429,7456.982,161.694,117.43,338.281,1.089,0.958,,,,,,,,,,
47777,OWID_EUN,,European Union,2020-10-09,447189915.0,3415543.0,80856.0,56654.0,151894.0,618.0,450.143,7637.791,180.809,126.689,339.663,1.382,1.007,,,,,,,,,,
47778,OWID_EUN,,European Union,2020-10-10,447189915.0,3488873.0,73330.0,61187.429,152242.0,348.0,466.857,7801.77,163.98,136.826,340.441,0.778,1.044,,,,,,,,,,
47779,OWID_EUN,,European Union,2020-10-11,447189915.0,3542281.0,53408.0,63948.286,152539.0,297.0,478.143,7921.201,119.43,143.0,341.106,0.664,1.069,,,,,,,,,,
47780,OWID_EUN,,European Union,2020-10-12,447189915.0,3618049.0,75768.0,67258.286,153145.0,606.0,504.714,8090.632,169.431,150.402,342.461,1.355,1.129,,,,,,,,,,
47781,OWID_EUN,,European Union,2020-10-13,447189915.0,3690239.0,72190.0,70316.143,153769.0,624.0,498.857,8252.062,161.43,157.24,343.856,1.395,1.116,,,,,,,,,,
47782,OWID_EUN,,European Union,2020-10-14,447189915.0,3786583.0,96344.0,74886.286,154565.0,796.0,539.429,8467.505,215.443,167.46,345.636,1.78,1.206,,,,,,,,,,
47783,OWID_EUN,,European Union,2020-10-15,447189915.0,3899331.0,112748.0,80663.429,155296.0,731.0,574.286,8719.631,252.126,180.378,347.271,1.635,1.284,,,,,,,,,,
47784,OWID_EUN,,European Union,2020-10-16,447189915.0,4012556.0,113225.0,85287.571,156194.0,898.0,614.286,8972.823,253.192,190.719,349.279,2.008,1.374,,,,,,,,,,
47785,OWID_EUN,,European Union,2020-10-17,447189915.0,4115417.0,102861.0,89506.286,156706.0,512.0,637.714,9202.839,230.016,200.153,350.424,1.145,1.426,,,,,,,,,,
47786,OWID_EUN,,European Union,2020-10-18,447189915.0,4207486.0,92069.0,95029.286,157195.0,489.0,665.143,9408.723,205.883,212.503,351.517,1.093,1.487,,,,,,,,,,
47787,OWID_EUN,,European Union,2020-10-19,447189915.0,4321054.0,113568.0,100429.286,158032.0,837.0,698.143,9662.682,253.959,224.579,353.389,1.872,1.561,,,,,,,,,,
47788,OWID_EUN,,European Union,2020-10-20,447189915.0,4432049.0,110995.0,105972.857,159157.0,1125.0,769.714,9910.888,248.206,236.975,355.905,2.516,1.721,,,,,,,,,,
47789,OWID_EUN,,European Union,2020-10-21,447189915.0,4572835.0,140786.0,112321.714,160212.0,1055.0,806.714,10225.711,314.824,251.172,358.264,2.359,1.804,,,,,,,,,,
47790,OWID_EUN,,European Union,2020-10-22,447189915.0,4734237.0,161402.0,119272.286,161342.0,1130.0,863.714,10586.636,360.925,266.715,360.791,2.527,1.931,,,,,,,,,,
47791,OWID_EUN,,European Union,2020-10-23,447189915.0,4911692.0,177455.0,128448.0,162621.0,1279.0,918.143,10983.459,396.822,287.234,363.651,2.86,2.053,,,,,,,,,,
